ts,phase,elapsedSec,usersCreated,usersConnected,usersActive,usersQueued,usersInRoom,actionsTotal,successTotal,failTotal,echoOk,echoSent,queueCount,roomCount,successRate,echoRate,p50Ms,p95Ms,p99Ms,aliveWorkers,cpuAvg,wsConnections
1785914428540,provisioning,227,7526,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914429542,provisioning,228,7565,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914430549,provisioning,229,7599,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914431558,provisioning,230,7634,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914432558,provisioning,231,7663,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914433566,provisioning,232,7697,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914434566,provisioning,233,7733,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914435572,provisioning,234,7773,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914436575,provisioning,235,7811,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914437583,provisioning,236,7847,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914438583,provisioning,237,7883,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914439583,provisioning,238,7921,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914440590,provisioning,239,7958,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914441591,provisioning,240,7996,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914442591,provisioning,241,8032,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914443600,provisioning,242,8065,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914444607,provisioning,243,8102,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914445619,provisioning,244,8143,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914446618,provisioning,245,8177,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914447624,provisioning,246,8205,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914448624,provisioning,247,8231,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914449624,provisioning,248,8266,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914450628,provisioning,249,8302,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914451630,provisioning,250,8338,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914452633,provisioning,251,8369,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914453634,provisioning,252,8403,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914454641,provisioning,253,8439,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
