ts,phase,elapsedSec,usersCreated,usersConnected,usersActive,usersQueued,usersInRoom,actionsTotal,successTotal,failTotal,echoOk,echoSent,queueCount,roomCount,successRate,echoRate,p50Ms,p95Ms,p99Ms,aliveWorkers,cpuAvg,wsConnections
1785755777565,provisioning,213,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755778581,provisioning,214,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755779581,provisioning,215,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755780584,provisioning,216,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755781592,provisioning,217,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755782598,provisioning,218,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755783609,provisioning,220,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755784615,provisioning,221,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755785616,provisioning,222,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755786629,provisioning,223,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755787630,provisioning,224,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755788645,provisioning,225,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755789646,provisioning,226,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755790659,provisioning,227,435,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755791666,provisioning,228,443,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755792673,provisioning,229,450,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755793679,provisioning,230,457,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755794683,provisioning,231,465,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755795696,provisioning,232,472,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755796701,provisioning,233,480,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755797706,provisioning,234,488,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755798711,provisioning,235,495,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755799713,provisioning,236,502,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755800715,provisioning,237,509,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755801721,provisioning,238,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755802724,provisioning,239,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755803734,provisioning,240,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755804739,provisioning,241,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755805740,provisioning,242,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755806756,provisioning,243,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755807766,provisioning,244,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755808768,provisioning,245,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755809783,provisioning,246,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755810784,provisioning,247,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755811796,provisioning,248,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755812800,provisioning,249,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755813800,provisioning,250,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755814812,provisioning,251,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755815819,provisioning,252,515,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755816823,provisioning,253,516,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755817827,provisioning,254,516,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755818832,provisioning,255,516,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755819838,provisioning,256,516,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
